comment,stars,verified,date,country,helpful,has-media
"needed a device to sling with (none of my existing devices could)- this thing has a media player built in which is a little more sexy than the one my set has, also a wireless capability that my old set did not have so yeah the device really whipped into shape my lovable old tv:)well, after about a month of use I have to say this roku express is definitely the LEAST robust wireless device in my home. located in the same place as a couple of smart tvs and a wireless computer the roku seems to have significant streaming issues - the connection check always passes but still lots of issues - while my other devices still perform without problems - don't know if I should be mad at roku or sling for making me get the device in the first place...",4,1,2019-12-6,1,5,0
Would not show my WiFi network but showed everyone living around me. Since no Ethernet couldn’t connect.  Roku customer service was just a never ending circle of press this number for this problem which always took you into prerecorded messages.  Finally got a real person on line but could hardly understand him and obviously he was from a call center India.  Customer support for roku is barely above lousy,2,1,2019-10-18,1,8,0
"What I like: Great user interface, easy to setup, and unlike my Fire TV Stick, ROKU Express includes an app-channel for Spectrum which works really well, almost don't need the Spectrum cable box.What I don't like: No support for 5 gHz wifi connections. This should not matter as the 2 gHz connection should provide enough bandpass but evidently it is barely sufficient for HD viewing.  Second, the screen quality is like going back a generation or two. The Fire TV Stick provides a brilliant, clear, incredible display--the ROKU is not even in the ball park. Finally, there is no speech recognition through the remote. I have become used to just pushing-holding a button and speaking a command.",3,1,2020-3-19,1,5,0
"Picture when watching videos, shows, etc. only shows on top left corner of tv screen.",1,1,2019-10-15,1,4,1
"let me start by saying I love Roku devices I feel they are better than Amazon fire sticks and fire TVs and they are nowhere near as costly as the other options on the market from Apple.Unfortunately we've had nothing but Problems with the YouTube app not displaying full resolution, problems with HDMI connection not working and problems with Wi-Fi to remedy these issues a hard reset or restart was required every time.",1,1,2019-10-30,1,3,1
I just bought this product and when I attempted to activate it it came up as an error and informed me to call an 866 number from a company named IDA to activate my Roku. I was informed that there was a one time activation fee of $69.99.  I informed him that nothing on Amazon stated that there are activation fees and I refused to pay it.  This 866 number popped up on my screen during the activation process appearing to be legit. He told me this was an independent company working for Roku. I said BS and hung up. I then contacted Roku's website directly and activated without any further problems.  Please be careful and do not fall for their nonsense. It even states on Roku's screen that they will never charge for activation or updates.  Amazon should look into this since it will create a lot of ill will towards Amazon. If the 866 number comes up during activation do not call. Go to Roku's website and enter code and it will be activated at no charge.,1,1,2020-1-9,1,2,0
"This lil device is great for the price. Set-up was not difficult even for a Luddite like me (just make sure you have your passwords to any streaming services handy). However, BEWARE, and apparently this happens a lot (you can google it), when given a code and prompted to register my device, I entered the URL on the screen in my mobile device web browser and clicked on the first website that came up, which turns out to be a scam website. Someone on that site with barely intelligible English told me I did not have a Roku account (I did) and that due to a lawsuit I would need to pay $70 to register my device. Luckily I hung up and went over to my desktop to enter the URL in the top, which took me to the Roku website where registration was free and easy. So far I am very impressed with the device; the loading of programs seems much faster than my old Roku player and the image quality is very good considering my ancient TV and slow DSL connection.",5,1,2019-11-12,1,2,0
"I love the new Roku! Word of advice, if you're going to use it for Amazon prime video, call Amazon to set it up. I was told by Roku that if I didn't register my Roku with them for $70 for 5 years or $100 for one time payment my Roku would not work, not even to use on Amazon prime, this is totally false..",5,1,2019-10-18,1,2,0
"We needed to downsize our monthly cable bill so were returning the rented converter boxes and instead bought Roku Express.  Set up was very easy, the Roku system is very affordable (they have several different models to fit your needs) and the Express was all we really needed.  We continue to rent cable service and now have our Roku Express set up which was a very easy thing to do.  Now we not only get cable service (through the streaming system) but we get a lot of other free channels/shows/movies/tv that we didn't get before.  Another perk...no more ugly cables exposed as everything is plugged directly into the back of the tv.  Great reception with a reduced monthly cable bill.  We were so impressed that we now have all of our sets hooked up to Roku Express, even a smart tv that had no cable hookup located in our sunroom.  This is a great way to hook up a smart tv on your patio as well...you will just need one outlet for electrical hookup and Roku will do the rest.  Thanks Roku!",5,1,2019-10-25,1,2,0
"I got an email from Roku.  It said that my Roku 2 is many generations behind the newest devices and that they will no longer issue software updates.  Although my current Roku works fine I thought that maybe it's time to upgrade to a new device.I received the Roku Express and installed it.  It simply will not connect to my Netgear R7000 Nighthawk router.  I currently have over a dozen devices that connect to my router: 2 desktops, 3 laptops, an iPhone 8, 2 Android smartphones, an Android tablet, an Android smart TV, a DVR and the old Roku 2.",1,1,2019-11-15,1,2,0
"Set-up directs you to a web site to complete account set-up by entering a code from screen. Web-site says code is locked and gives number to call. Call goes to third party, Hern IT, that charges $80 to initiate account which is against Roku's advertised policy. This is a scam and since it is built into device, I suspect Roku is in on it. Called Roku and was told they warn against thrid party scams. Then why does their set-up direct you to one?",1,1,2019-11-25,1,4,0
"Systems Admin, 13 years here. I bought this as a Christmas present for my son. Hook it up Christmas morning in his room, and the ROKU tells me to log into my wireless network so it can update. No problem, I get it online, it says there's an update, and that it needs to download it. It does, and then the screen goes black. I wait 45 mins in case it's a big one, but nothing. Power device off, Roku logo comes up, then black screen. Off to Google, and it looks like a 30 sec reset is needed. Do it once, it resets, same thing, dead. Do it twice, still dead. Power device off, hold for 30 secs, comes back up... still dead. Complete piece of garbage.",1,1,2019-12-27,1,3,0
"So, I can only ever let the device ""go to sleep,"" but can't ever turn it off like I can with my Amazon Fire Stick. Another issue I've had is that it malfunctions, so when I do wake it up, there's no sound and I have to unplug the device, wait a little, and then replug it back in for everything to work as usual. I'm unsure if it's just a faulty remote or if this is a common thing, but because of this, I'll likely just recommend the Amazon FireStick...plus, for the same price, the FireStick allows for volume control and talking to the remote (Alexa) to just pull up whatever it is you want to watch. To get those features on the Roku, I would have had to spend quite a bit more...still, all that aside, since I knew what I was purchasing, it's really frustrating having to reset my Roku every time I use it, so that I have sound.",3,1,2020-4-16,1,2,0
"Works great, I reduced by cable bill a LOT by returning the cable boxes and the  DVR recorder and put this ROKU on the main TV.  I subscribed to a cloud service to record shows thru Spectrum (my cable provider) but I haven't been able to figure it out yet and they are swamped with calls due to the kids being home schooled and Spectrum offering free cable for new subscribers with children.  When things calm down I'll get in touch with them and get some advice (or drop the $5 a month for the cloud).  As of now almost everything I watch is on the ""on demand"" feature. I have to wait deal with some commercials, and there's a day lag on shows usually (I can deal with that for what I'm saving!)  I'll be getting more for the other TV's in the house.Works great with Netflix, Hulu and Amazon too if your TV isn't a smart TV.  The TV I'm using it on is a fairly new smart TV so I watch netflix and Hulu and Amazon through the (wired into the wall) TV and only use ROKU for my Spectrum TV, including news, etc.)",5,1,2020-4-19,1,1,0
"I did miss that is was only 2.4Ghz and I assumed it was only 5ghz. That is on me.Figured it will be ok for streaming the kids' shows (mostly 720p or less, with some new movies at 1080p)...As I bought this for PLEX streaming (mostly).",1,1,2019-12-6,1,2,0
"This is the second one I ordered, for an older model Vizio VOJ320F1A LCD HDTV.  It will not get a ""signal"" to my wifi and it says it is ""not supported"".  I contacted support who was very helpful and sent me a replacement.  They said it is compatible with my TV, but it is not.  I tried it on a newer model Vizio and it immediately connected to my wifi.  Unfortunately, it was not the TV that I wanted Roku on.  The old Roku  that I had is beginning to stop connecting to certain apps like You Tube and Amazon Prime Video, so I thought this would work, now I am at a loss.  I am not sure which one will work with my TV (which is working fine), so wanted to be able to watch movies on Prime Video.  If anyone has suggestions on which stream player that is compatible with this particular TV, I would be grateful.  I tried going into my computer to see if I could find it on the wifi search but it wasn't there.  So beware, it is not compatible with all HDTV's.",1,1,2019-11-14,1,1,0
"I hooked it up correctly and nothing happens. The light in the roku is on, but my tv says “no signal” on that input.  And there is no customer service available for this device...jut a bunch of useless articles that you have to sift through. The applicable article was written for a moron and didn’t actually solve my problem. Disappointed. Angry. Returning.",1,1,2019-10-24,1,1,0
"I bought this for my second television and it is much faster than theRoku stick I have in the other television.  For the price, you can't beat it!  Extremely easy to set up and use.  No complaints.  I'm going to replace my Roku stick with this device.",5,1,2019-12-17,1,1,0
"This is my third Roku. I was having difficulty with my second device seeming to need to buffer every few seconds and the remote not responding. I found some information online the gave tips on how to determine if it was the device itself or the remote and running through that process determined that the device itself had probably worn out. So I decided to get a new one and this version was just coming out the middle of October so I placed an advanced order and received it around the 15th. It was extremely easy to set up, except for the hassle of having to go online, enter code, verify etcetera. But once that was done I don't want her had problems with thanks I wanted to watch buffering constantly. And this device is so small it fits in the palm of my hand and I've got small hands.I live in a building built out of concrete and surrounded by a bunch of other concrete buildings. So my television reception is iffy. When I try to watch a channel through my antenna I'm just as likely as not to have the program cut off midstream. So I pretty much given up watching regular TV. But my Roku provides me with my entertainment.",5,1,2019-10-25,1,1,0
"My 60"" Panasonic Plasma TV sits on a nice TV table.  I prefer to have my Roku device sitting on the TV table, not attached to the TV. I am reasonable tech literate. I was VERY surprised at the 2-foot length of the enclosed HDMI/HDMI chord. It  flat out wasn't long enough. Very annoying to have them skimp on the chord. Fortunately, I had a longer cable and used that one. Next issue: when I used my cable TV remote, it would change input from cable TV to Roku. I would have to disconnect the Roku every time. This is not acceptable!  Fortunately, I was able to solve it. On your Roku go to Settings/System/Control Other Devices. Choose One touch Play. Then uncheck that option. When checked, then any other remote will trigger a Roku input. That should really be unchecked by default!! There was also some additional pains to log in to each app (Netflix, Prime, Hulu, Apple-TV for me), but this is to be expected. Once the aforementioned issues  (which is why I gave it 4 stars instead of 5), it appears to be working very very well! Oh, and the IOS remote works great too",4,1,2019-11-10,1,1,0
"This replaced an older device that had a slow interface that was driving me crazy.  For this low price I didn't expect much,  but I was very pleasantly surprised.  Transitions between screens is nearly instantaneous and the apps don't take more than a second or two to load.  The only thing I wish it has a web browser app.",5,1,2020-3-16,1,1,0
"I bought the express 2019 to replace an old one that is still fully working. Alas, I was not able to activate the deviceon the Roku Server networks even though it successfully attached to my wireless network, I kept getting “error 1”.  I own 5",1,1,2019-10-18,1,2,0
"i needed this only for amazon prime. i have satellite internet (i live in the country) with limited data. setup was easy, though roku will ask you what channels you subscribe to (i said none) what your interests are (i didn't select any) and what channels you want to add (they're free to add! - they don't tell you you'll pay for content). then it ignored all of that and spent fifteen minutes installing 30 channels on my device. between that the and immediate software update, it used 600 MB of my precious data. but wait, it gets worse! the amazon prime app on this device doesn't allow you to select streaming quality, so it was streaming at 1080p burning through 1.5 GB/hour of programming. also, the video and audio were out of sync and the app failed to connect about 75% of the time, telling me my internet connection was bad when every other app on the device could see the internet just fine. and then, of course, there's the constant advertising on the roku home screen. it's going back and i'll just buy dvds for the shows that come 'free' with my amazon prime subscription. cheaper in the long run and i can watch off line. oh, i wasted almost an hour with four different techs on amazon chat trying to fix the issues (they kept handing me off) to no avail. a lot of this may be amazon's fault (they've crossed the line to evil now), but bottom line is it doesn't do what i need.",1,1,2019-11-16,1,1,0
"Easy set-up but I'm not a big fan of adding my credit card information if it's not necessary (and it wasn't). There should a skip this process option. We purchased this to replace one of our xfinity/Comcast boxes that we were renting...it did the job with the xfinity app. Very happy, we will be adding another one.",4,1,2019-10-14,1,2,0
I have used this 3 months.  I do not have a 4k TV.  Roku lets you install any app.I have an old Apple TV hooked up to my main TV.  It came with pre-loaded apps and does not allow you to update it.  So I bought this new Roku for that TV so I could watch Disney + and the new Formula 1 app only works on Roku devices.,3,1,2020-5-7,1,1,0
"I ordered 4 of these on a sale. They arrived the very next day. I reviewed a video on line how to set them up. Everything you need is included inside the box. I removed the Comcast TV adapters and installed each of these in the 4 bedrooms. You will need to set up a Roku account on-line using your PC, tablet or laptop. I didn't need to enter a credit card but you will need to if you desire to purchase movies or premium channels. There is a place at the top of the page to activate a device. You will need to enter the code from your TV. In my use I needed to download the Xfinity Streaming app. Then you will need to agree to the terms and name the device (location) and input the code given. I would say it takes about 20-30 minutes for each device; that includes removing the TV adapter, unboxing and connecting the Roku, rebooting and updating the software and TV channels you added. I turned in the TV adapters the next day and started saving $30 a month on my bill. I think the TV picture is even clearer. These are great! I give them ⭐⭐⭐⭐⭐. My only regret is I didn't do the switch 5 years ago. I hope this proves helpful, Thanks for Reading! - ✌😉",5,1,2020-6-27,1,1,0
Peace of junk.please don't buy this roku.i have to reset it every time I use it.and there is no customer support at all.,1,1,2019-10-16,1,6,0
"I have been using Hulu for several months but it kept my laptop tied up. I decided to try this as an alternative to buying another computer. I was totally shocked at the difference in picture quality and over all dependency of Hulu over the ROKU network. I was, also, surprised to realize Roku provided a number of shows and movies free of any additional charges. Yes, there are movies and shows you can rent but these are totally free. I highly recommend this to any one considering this option.",5,1,2019-11-1,1,1,1
"I have a number of Roku devices in my house but this one is really tiny and inexpensive.  It works extremely well.  I paired it with a video projector, (see attached), and basically have a portable HD movie machine capable of up to 176"".  The other image attached shows the quality of the picture on a 100"" screen.  You simply cannot beat the price of this Express unit.Other reviewers have reported some fee to register the device.  There is NO fee to register it with Roku.  I have on my account two Roku-3 units, one older Roku-2, this Roku Express and 3 Roku TVs, (none of which required any registration fee).",5,1,2020-2-22,1,9,1
"Why in the world would an HD streaming unit only have single band wireless? So you literally cannot connect to the higher, faster 5 GHz wireless connections. This roku can’t stream consistently. It keeps cutting off and reloading. I’m returning.",1,1,2019-11-13,1,1,0
"I own or have owned nearly every version of Roku. I find this box for the price to be a very good deal. Compared to my Ultra or 4k streaming Roku stick, it's performance is acceptable. Yes, the higher priced ones are nicer, include things like headphone jacks, better wifi, etc. But for the price, this one performs above expectations, is easy to set up, and is a great value. The only thing really lacking is the ability to program the TV on/off and volume, I assume that feature was left off for price purposes.",5,1,2019-10-16,1,1,0
"I bought this for my 7 year old son as his TV is not a smart TV. It adds apps like Netflix, Disney plus and youtube among others. It's not 4k and doesn't have some of the bells and whistles some other higher priced streaming devices have but that is fine for a kid or non 4k TVs. The setup is pretty easy and FREE, I have seen some reviews where people are saying they are being asked to pay. Any paid services can be bypassed when setting up. You don't have to pay for any additional features except for services you want like Netflix,Disney Etc. Pro Tip: Check out the App PlutoTv it's basically free cable television.",5,1,2020-5-16,1,4,0
